model,lookback,future,pos,val,temp,mse_T,mse_L,mae_T,mae_L,rmse_T,rmse_L,mape_T,mape_L,R2_T,R2_L,mspe,rse
Autoformer,672,192,FALSE,TRUE,TRUE,5.81677485,54.47512179,1.76678884,6.30104248,2.41179919,7.38072637,0.18367742,0.65702079,0.61968903,-2.48561096,0.04728771,0.62087536
Autoformer,672,336,FALSE,TRUE,TRUE,4.2214489,54.07485435,1.70498812,6.3528162,2.05461645,7.35356066,0.2383979,0.67411313,0.65115672,-2.92888812,0.09260412,0.58823049
Autoformer,672,720,FALSE,TRUE,TRUE,5.84269238,58.8678818,1.88185894,6.88540398,2.41716623,7.67254077,0.22350933,0.76246607,0.29613764,-4.59735391,0.07727906,0.78252274
Autoformer,720,1,FALSE,TRUE,TRUE,5.0067668,25.06102179,1.60991895,3.81691936,2.23758054,5.00609846,0.15756369,0.34600971,0.69485815,-0.46024661,0.03626921,0.55239648
Autoformer,720,12,FALSE,TRUE,TRUE,3.37184596,34.40071608,1.17928934,4.59269459,1.83625865,5.86521236,0.10793366,0.42434427,0.79530202,-1.01042337,0.01895825,0.45246005
Autoformer,720,24,FALSE,TRUE,TRUE,5.04146814,36.31317048,1.48465252,4.75310024,2.24532127,6.02604103,0.13906257,0.44445021,0.69503973,-1.12882455,0.03166866,0.55218488
Autoformer,720,96,FALSE,TRUE,TRUE,3.63854575,44.2283154,1.45526123,5.43632315,1.90749729,6.65043723,0.18377461,0.52930363,0.76309657,-1.66678442,0.06019435,0.48874852
Autoformer,720,192,FALSE,TRUE,TRUE,4.95692348,51.19102535,1.61357343,6.04089553,2.22641492,7.15479038,0.16576315,0.61200871,0.64580544,-2.3115069,0.03887729,0.60016131
Autoformer,720,336,FALSE,TRUE,TRUE,4.30821991,55.4961919,1.61695254,6.47547763,2.07562518,7.44957663,0.19205037,0.68120799,0.66908267,-3.09436454,0.05747683,0.57469988
Autoformer,720,720,FALSE,TRUE,TRUE,5.09113121,58.93668477,1.74620605,6.90915395,2.25635362,7.67702317,0.20063505,0.7537201,0.4036548,-4.75283013,0.05906349,0.71663928
Autoformer,6,1,TRUE,FALSE,FALSE,0.01905342,22.71725917,0.08344493,3.26342594,0.13803412,4.7662626,0.01102033,0.30418733,0.99905784,-0.1141709,0.00024565,0.03069466
Autoformer,6,12,TRUE,FALSE,FALSE,0.10292839,30.2251693,0.19325826,3.95064699,0.32082453,5.4977422,0.02482968,0.39707129,0.99491916,-0.4877434,0.0012256,0.07129601
Autoformer,6,24,TRUE,FALSE,FALSE,0.17974302,36.21624823,0.25583306,4.49454182,0.4239611,6.0179937,0.03410501,0.47761096,0.99049882,-0.78943637,0.00236083,0.09769054
Autoformer,6,96,TRUE,FALSE,FALSE,0.73573595,40.52538905,0.55110019,4.88667086,0.85775054,6.36595547,0.06942063,0.54471183,0.96229887,-1.06461054,0.008713,0.19505851
Autoformer,6,192,TRUE,FALSE,FALSE,1.37965858,42.26388754,0.79004884,5.04681375,1.17458868,6.50106818,0.0990747,0.57399499,0.92564861,-1.29958871,0.01595471,0.27736038
Autoformer,6,336,TRUE,FALSE,FALSE,2.8952539,42.58745289,1.14405978,5.21056669,1.70154452,6.52590629,0.14309272,0.62250737,0.81775639,-1.5977062,0.03186925,0.44174674
Autoformer,6,720,TRUE,FALSE,FALSE,5.70901251,42.35727723,1.66960013,5.43351554,2.38935399,6.50824686,0.21800753,0.69699783,0.53627015,-2.26485984,0.0713797,0.69143325
Autoformer,12,1,TRUE,FALSE,FALSE,0.02156365,22.30022835,0.09058736,3.24987702,0.14684568,4.72231176,0.01247286,0.30796756,0.99893512,-0.09507607,0.00029429,0.03263251
Autoformer,12,12,TRUE,FALSE,FALSE,0.1203433,24.92671737,0.20889415,3.45528276,0.34690532,4.99266636,0.02657854,0.33150226,0.99406989,-0.22830085,0.00136847,0.07702513
Autoformer,12,24,TRUE,FALSE,FALSE,0.18866713,27.07595306,0.26291856,3.71479464,0.4343583,5.20345588,0.03481975,0.37804118,0.9900829,-0.33925669,0.00239111,0.09977035
Autoformer,12,96,TRUE,FALSE,FALSE,0.77937335,44.31974373,0.57266933,5.18576481,0.88282126,6.65730754,0.07178693,0.58955644,0.96018625,-1.26036707,0.00916386,0.20035666
Autoformer,12,192,TRUE,FALSE,FALSE,1.42548823,42.65824409,0.81146103,5.06080066,1.19393814,6.5313279,0.10250553,0.57273794,0.92355898,-1.32381423,0.01688258,0.28097349
Autoformer,12,336,TRUE,FALSE,FALSE,2.8581512,42.82127642,1.13364911,5.22296104,1.69060671,6.54379679,0.13960205,0.62249227,0.82129113,-1.61566158,0.03040238,0.43713889
Autoformer,12,720,TRUE,FALSE,FALSE,5.83040476,42.14101613,1.68070412,5.4095626,2.41462302,6.49161121,0.21747848,0.69100811,0.52994953,-2.25298153,0.07142002,0.69665009
Autoformer,24,1,TRUE,FALSE,FALSE,0.08024428,18.79779439,0.15852183,2.96074845,0.2832742,4.33564233,0.01895557,0.28094712,0.99605126,0.07498008,0.00090364,0.06283899
Autoformer,24,12,TRUE,FALSE,FALSE,0.10860538,25.97762788,0.2025059,3.5395071,0.32955331,5.09682527,0.02687035,0.34089242,0.99431023,-0.28276844,0.00136778,0.07546747
Autoformer,24,24,TRUE,FALSE,FALSE,0.21717046,27.10831158,0.28235391,3.72924151,0.46601552,5.20656428,0.03669439,0.38088407,0.98866793,-0.34365271,0.0026065,0.10654408
Autoformer,24,96,TRUE,FALSE,FALSE,0.82452208,46.52951037,0.5968107,5.41526355,0.908032,6.82125431,0.07452941,0.63295428,0.95809568,-1.37826624,0.00963639,0.20536159
Autoformer,24,192,TRUE,FALSE,FALSE,1.50284576,39.74212746,0.83966488,4.87580831,1.22590613,6.30413574,0.10492478,0.55199104,0.92009278,-1.17018575,0.01742334,0.28664711
Autoformer,24,336,TRUE,FALSE,FALSE,3.05182314,41.3917623,1.18468773,5.13101049,1.74694681,6.433643,0.14631751,0.61242426,0.8118878,-1.53558639,0.03286564,0.44814876
Autoformer,24,720,TRUE,FALSE,FALSE,5.98397636,43.23743662,1.7089411,5.52114734,2.44621682,6.57551797,0.21934138,0.71002537,0.52397038,-2.34746603,0.07221565,0.70154375
Autoformer,48,1,TRUE,FALSE,FALSE,0.13783225,20.22092579,0.22587278,3.06116697,0.37125766,4.49676837,0.02889107,0.28674473,0.99284123,0.00075798,0.00162831,0.0846095
Autoformer,48,12,TRUE,FALSE,FALSE,0.1453398,28.89607347,0.23666005,3.80415091,0.38123459,5.37550681,0.03092779,0.37143161,0.99248797,-0.43288171,0.00178894,0.08670831
Autoformer,48,24,TRUE,FALSE,FALSE,0.30675244,29.08427034,0.33930126,3.89125266,0.55385238,5.39298344,0.04236444,0.3965474,0.98422242,-0.44772654,0.00343096,0.125714
Autoformer,48,96,TRUE,FALSE,FALSE,0.78954959,37.60669966,0.60133964,4.68752604,0.88856602,6.13243016,0.07762797,0.51706436,0.95661463,-0.93093043,0.01008874,0.20978552
Autoformer,48,192,TRUE,FALSE,FALSE,1.5622822,39.5239051,0.85430294,4.87526715,1.24991286,6.28680404,0.10819433,0.55110252,0.90857391,-1.16902899,0.01828222,0.30879965
Autoformer,48,336,TRUE,FALSE,FALSE,3.34242225,43.04915138,1.26441371,5.27952461,1.82822931,6.56118521,0.15603383,0.6310838,0.79924728,-1.65258717,0.03624384,0.46192455
Autoformer,48,720,TRUE,FALSE,FALSE,6.2832737,42.91237467,1.75912368,5.51253481,2.50664592,6.55075375,0.22230487,0.70498371,0.51372056,-2.34195164,0.07357653,0.71031904
Autoformer,72,1,TRUE,FALSE,FALSE,0.1624611,20.1400304,0.24540488,3.09760624,0.40306464,4.48776452,0.02930599,0.29492606,0.99169462,0.00029018,0.0015992,0.09113387
Autoformer,72,12,TRUE,FALSE,FALSE,0.26720548,27.316656,0.3250711,3.69310977,0.5169192,5.22653384,0.04095624,0.3584656,0.98639265,-0.36069459,0.00297926,0.11666711
Autoformer,72,24,TRUE,FALSE,FALSE,0.50833958,28.01195628,0.4552668,3.7870956,0.71297938,5.29263226,0.05463017,0.38124208,0.9742291,-0.40068633,0.00541762,0.16060899
Autoformer,72,96,TRUE,FALSE,FALSE,0.89037049,47.12671715,0.64826447,5.45393438,0.94359446,6.86489018,0.08186816,0.62779382,0.9522903,-1.43128087,0.01081996,0.21949632
Autoformer,72,192,TRUE,FALSE,FALSE,1.80196631,40.05382178,0.93496603,4.93344162,1.34237337,6.32880888,0.1174669,0.55679928,0.89729732,-1.20949563,0.02087815,0.32626694
Autoformer,72,336,TRUE,FALSE,FALSE,3.47179532,42.64392916,1.28244209,5.23906672,1.86327541,6.53023194,0.15479842,0.61837525,0.79694982,-1.64320063,0.0361413,0.46420524
Autoformer,72,720,TRUE,FALSE,FALSE,6.4186306,42.61228923,1.78637862,5.48086165,2.53350163,6.52780892,0.2223067,0.69364525,0.50859616,-2.33827518,0.07276939,0.70954174
Autoformer,96,1,TRUE,FALSE,FALSE,0.22091752,20.63223619,0.27562481,3.11823538,0.47001866,4.54227214,0.03465432,0.29184361,0.98886467,-0.02885935,0.00231334,0.10552409
Autoformer,96,12,TRUE,FALSE,FALSE,0.48992735,27.34132565,0.44508561,3.66917578,0.69994813,5.22889335,0.05203429,0.35094364,0.97534144,-0.36818528,0.00470071,0.15703447
Autoformer,96,24,TRUE,FALSE,FALSE,0.68801385,28.65645269,0.56654924,3.86554285,0.82946599,5.35317221,0.07256436,0.39010178,0.96543017,-0.43958657,0.00933755,0.18595296
Autoformer,96,96,TRUE,FALSE,FALSE,0.96044356,47.40337938,0.67228281,5.48407396,0.98002225,6.88501121,0.0837714,0.62879741,0.94953527,-1.45737267,0.01138871,0.22543064
Autoformer,96,192,TRUE,FALSE,FALSE,1.81772053,41.23444692,0.93171102,5.05820508,1.34822869,6.42140537,0.11526151,0.57418435,0.89931869,-1.28676523,0.02032913,0.32279438
Autoformer,96,336,TRUE,FALSE,FALSE,3.7346158,43.01177381,1.33492351,5.28233183,1.93251538,6.55833621,0.1645496,0.62151412,0.75474845,-1.681904,0.04022999,0.51011682
Autoformer,96,720,TRUE,FALSE,FALSE,5.98169708,44.92295854,1.74695289,5.68839683,2.44575071,6.70245914,0.224145,0.72333162,0.49027121,-2.54025604,0.07347246,0.71863705
Autoformer,120,1,TRUE,FALSE,FALSE,0.56152612,20.63696798,0.48891494,3.13882134,0.74935049,4.54279297,0.05740968,0.29520084,0.97186165,-0.03412878,0.00568761,0.16774492
Autoformer,120,12,TRUE,FALSE,FALSE,0.65075862,27.66947736,0.53350288,3.71019988,0.80669612,5.26017845,0.06361339,0.35480014,0.96527353,-0.39147149,0.00686913,0.18637758
Autoformer,120,24,TRUE,FALSE,FALSE,0.67785394,28.85943391,0.53538674,3.88838934,0.82331884,5.37209772,0.06431436,0.39110718,0.96394216,-0.45702472,0.00681637,0.18993586
Autoformer,120,96,TRUE,FALSE,FALSE,1.09035218,47.46790162,0.73120105,5.50411395,1.04419935,6.88969532,0.08905668,0.62906335,0.9433973,-1.47317004,0.01226451,0.23843014
Autoformer,120,192,TRUE,FALSE,FALSE,1.88737512,43.77434734,0.970725,5.27314519,1.37381768,6.61621851,0.12046397,0.60337177,0.89723823,-1.44109625,0.02184682,0.32462478
Autoformer,120,336,TRUE,FALSE,FALSE,3.857162,43.19979929,1.3483386,5.30455039,1.96396589,6.57265542,0.16306148,0.6207642,0.75572456,-1.70997302,0.03985301,0.51010627
Autoformer,120,720,TRUE,FALSE,FALSE,6.44353676,44.02271757,1.81041527,5.60356778,2.53841233,6.63496176,0.22859216,0.7017832,0.47089731,-2.49003733,0.07734141,0.73686737
Autoformer,144,1,TRUE,FALSE,FALSE,0.49566406,20.2534404,0.46432394,3.13248545,0.70403415,4.50038225,0.05623392,0.29627039,0.97377085,-0.02016195,0.00574109,0.16195416
Autoformer,144,12,TRUE,FALSE,FALSE,0.56891894,28.36974531,0.47408062,3.75257345,0.75426716,5.32632569,0.05721536,0.35551191,0.97000601,-0.43413732,0.00580961,0.17317909
Autoformer,144,24,TRUE,FALSE,FALSE,0.52888626,31.18888104,0.47606558,4.13152926,0.72724569,5.58470062,0.05840186,0.42297983,0.97223405,-0.58273785,0.0057113,0.16664767
Autoformer,144,96,TRUE,FALSE,FALSE,1.14154828,36.9779553,0.74758512,4.66928282,1.06843257,6.0809502,0.0941406,0.50359884,0.93606182,-0.93672523,0.01345187,0.25483635
Autoformer,144,192,TRUE,FALSE,FALSE,1.97908878,41.05782635,0.98783028,5.04771195,1.40680087,6.40763813,0.12312366,0.56441163,0.88064438,-1.30290237,0.02280644,0.35163254
Autoformer,144,336,TRUE,FALSE,FALSE,4.16886139,43.81880434,1.41558897,5.36067098,2.04177904,6.61957735,0.16851602,0.62405845,0.74305183,-1.76566885,0.04208695,0.52223992
Autoformer,144,720,TRUE,FALSE,FALSE,6.60916662,44.77265539,1.82970965,5.68117229,2.57082987,6.69123721,0.22443075,0.71047259,0.46959994,-2.57061841,0.07467347,0.73730159
Autoformer,168,1,TRUE,FALSE,FALSE,0.4162676,20.809161,0.3818787,3.17234164,0.64518803,4.56170593,0.04518165,0.29729463,0.97830806,-0.05330587,0.00396873,0.14728183
Autoformer,168,12,TRUE,FALSE,FALSE,0.77984411,27.74077115,0.58846068,3.71228161,0.88308781,5.26695084,0.06988666,0.34918811,0.95950484,-0.40897036,0.00848556,0.20122698
Autoformer,168,24,TRUE,FALSE,FALSE,0.50812835,29.81359668,0.47779462,3.98055424,0.7128312,5.46018284,0.05841783,0.39788248,0.97372827,-0.52019175,0.00558979,0.16213393
Autoformer,168,96,TRUE,FALSE,FALSE,1.50730693,38.57460464,0.86707485,4.82364841,1.22772431,6.21084573,0.1090562,0.52406123,0.91764242,-1.03124567,0.01861876,0.28854564
Autoformer,168,192,TRUE,FALSE,FALSE,2.17975235,42.32697456,1.0282923,5.17655835,1.47639847,6.50591843,0.12434824,0.5817086,0.87076687,-1.38844205,0.02333641,0.36309955
Autoformer,168,336,TRUE,FALSE,FALSE,4.24339247,44.16592922,1.44429076,5.39766565,2.05994964,6.6457452,0.1717799,0.62566264,0.74501035,-1.80493228,0.04348467,0.51948661
Autoformer,168,720,TRUE,FALSE,FALSE,7.02490711,44.76205173,1.90020525,5.67412641,2.65045404,6.69044481,0.23180726,0.70302659,0.44951401,-2.59115331,0.0782534,0.75118572
Autoformer,192,1,TRUE,FALSE,FALSE,0.54830527,20.65980548,0.42318332,3.17987618,0.74047637,4.54530587,0.04794138,0.29865884,0.97180898,-0.0511954,0.00459142,0.16790181
Autoformer,192,12,TRUE,FALSE,FALSE,1.0327791,28.39394811,0.67536134,3.79354327,1.01625741,5.3285972,0.07657461,0.36014958,0.946958,-0.45003185,0.00963987,0.23030874
Autoformer,192,24,TRUE,FALSE,FALSE,0.60464555,29.8439423,0.5286305,4.0175957,0.77758956,5.46296095,0.06412347,0.40424312,0.96899095,-0.53022171,0.00660613,0.17611389
Autoformer,192,96,TRUE,FALSE,FALSE,1.56735456,48.73881335,0.91393119,5.64106048,1.25194037,6.98131888,0.11326034,0.6404665,0.91573072,-1.5809641,0.01877947,0.29105154
Autoformer,192,192,TRUE,FALSE,FALSE,2.13934207,41.52532906,1.02959907,5.11968682,1.46264899,6.44401498,0.12530923,0.56960615,0.87800385,-1.35792258,0.02337339,0.35442087
Autoformer,192,336,TRUE,FALSE,FALSE,4.00365353,44.51755194,1.38645804,5.43548781,2.00091314,6.67214748,0.16876048,0.62737224,0.73193983,-1.84528342,0.0428951,0.53520709
Autoformer,192,720,TRUE,FALSE,FALSE,6.18510818,44.24911214,1.79755068,5.63388302,2.48698783,6.65200061,0.22515358,0.69142389,0.46339633,-2.57190875,0.07425425,0.73987877
Autoformer,336,1,TRUE,FALSE,FALSE,2.71724248,22.00626032,0.957614,3.35860615,1.64840603,4.69108306,0.0944024,0.31335273,0.84938687,-0.16207234,0.01885355,0.38808906
Autoformer,336,12,TRUE,FALSE,FALSE,0.97413945,31.80423194,0.67966902,4.1496498,0.98698503,5.63952409,0.07739113,0.39479363,0.94617856,-0.68598092,0.00914491,0.23197336
Autoformer,336,24,TRUE,FALSE,FALSE,0.93770432,30.82675217,0.70539111,4.13344284,0.96835136,5.55218445,0.08743598,0.40427769,0.94839233,-0.64110479,0.0118028,0.22721149
Autoformer,336,96,TRUE,FALSE,FALSE,1.20984626,40.52472599,0.76714122,5.03237646,1.09993017,6.36590339,0.09250002,0.53040947,0.92869065,-1.22700378,0.01377791,0.2689186
Autoformer,336,192,TRUE,FALSE,FALSE,2.25626469,46.69081909,1.04378617,5.58933267,1.50208676,6.83306806,0.12219586,0.61557273,0.85626243,-1.74987568,0.02340607,0.38536268
Autoformer,336,336,TRUE,FALSE,FALSE,3.48000288,47.08436829,1.34433591,5.68121936,1.86547661,6.86180503,0.16330692,0.63669754,0.76866829,-2.12912275,0.04083274,0.48985595
Autoformer,336,720,TRUE,FALSE,FALSE,7.25225973,46.34875944,2.01397681,5.82978211,2.69300199,6.80799232,0.23993737,0.68915342,0.36114377,-2.89031367,0.0801731,0.79253387
Autoformer,504,1,TRUE,FALSE,FALSE,2.92423487,22.66166456,1.07701862,3.49471701,1.71003938,4.76042693,0.0975465,0.32205595,0.83904366,-0.24734809,0.01845294,0.40119368
Autoformer,504,12,TRUE,FALSE,FALSE,1.35516119,31.1475936,0.78271329,4.16319861,1.16411388,5.58100292,0.0819642,0.38392538,0.92073957,-0.72067469,0.0107629,0.28152734
Autoformer,504,24,TRUE,FALSE,FALSE,1.50208509,38.35998789,0.8498475,4.83616068,1.22559583,6.19354405,0.08815078,0.4751341,0.91235739,-1.12740928,0.01190184,0.2960341
Autoformer,504,96,TRUE,FALSE,FALSE,3.24340153,44.09711059,1.2655195,5.37759215,1.80094457,6.64056553,0.1351465,0.5537729,0.81482399,-1.52479973,0.02804168,0.43107444
Autoformer,504,192,TRUE,FALSE,FALSE,3.01151037,50.11018785,1.27072203,5.91654037,1.7353704,7.07885498,0.15402028,0.63359446,0.81752266,-2.08306845,0.03764881,0.43072632
Autoformer,504,336,TRUE,FALSE,FALSE,5.1835351,50.46267146,1.63129807,6.01094068,2.27673793,7.10370829,0.18623522,0.65609155,0.62582631,-2.50291052,0.05197408,0.62330705
Autoformer,504,720,TRUE,FALSE,FALSE,5.78440571,50.26999774,1.79094863,6.18951243,2.40507913,7.09013383,0.20530133,0.70637673,0.40495445,-3.44163681,0.06124662,0.73778188
Autoformer,672,1,TRUE,FALSE,FALSE,3.76005912,24.78846052,1.29396021,3.77370225,1.93908715,4.97880111,0.1281675,0.34433769,0.78131143,-0.42973496,0.02700333,0.46764147
Autoformer,672,12,TRUE,FALSE,FALSE,2.81537986,33.72084149,1.19279647,4.49956762,1.67790937,5.80696491,0.1191207,0.4162761,0.8363946,-0.95064606,0.02068809,0.40447596
Autoformer,672,24,TRUE,FALSE,FALSE,2.26607895,34.07273285,1.1290518,4.55080805,1.50535011,5.83718535,0.12306769,0.42573923,0.86841887,-0.97736766,0.02121847,0.36270422
Autoformer,672,96,TRUE,FALSE,FALSE,3.38079071,57.37251016,1.33939207,6.47972556,1.83869267,7.57446435,0.1467189,0.6778579,0.79443968,-2.42736835,0.0320388,0.45382851
Autoformer,672,192,TRUE,FALSE,FALSE,3.82913113,54.47512179,1.52823079,6.30104248,1.95681655,7.38072637,0.19247991,0.65702079,0.74974263,-2.48561096,0.06203377,0.50374806
Autoformer,672,336,TRUE,FALSE,FALSE,3.84837699,54.07485435,1.52653325,6.3528162,1.9617281,7.35356066,0.18702036,0.67411313,0.6868949,-2.92888812,0.05144875,0.56163687
Autoformer,672,720,TRUE,FALSE,FALSE,5.83752394,58.8678818,1.87391794,6.88540398,2.41609693,7.67254077,0.21774209,0.76246607,0.31544287,-4.59735391,0.0678385,0.78217649
Autoformer,720,1,TRUE,FALSE,FALSE,4.2626071,25.06102179,1.45023108,3.81691936,2.06460834,5.00609846,0.14323974,0.34600971,0.74021161,-0.46024661,0.03046854,0.5096944
Autoformer,720,12,TRUE,FALSE,FALSE,3.259413,34.40071608,1.17907655,4.59269459,1.8053844,5.86521236,0.11065923,0.42434427,0.80211464,-1.01042337,0.01901275,0.44485256
Autoformer,720,24,TRUE,FALSE,FALSE,2.85744739,36.31317048,1.11968935,4.75310024,1.69039857,6.02604103,0.10771596,0.44445021,0.82718467,-1.12882455,0.01901154,0.41571441
Autoformer,720,96,TRUE,FALSE,FALSE,3.48925829,44.2283154,1.41210508,5.43632315,1.86795568,6.65043723,0.17760094,0.52930363,0.7725958,-1.66678442,0.05717965,0.47861701
Autoformer,720,192,TRUE,FALSE,FALSE,3.43640637,51.19102535,1.43796563,6.04089553,1.85375464,7.15479038,0.1651224,0.61200871,0.75395901,-2.3115069,0.03823262,0.49970549
Autoformer,720,336,TRUE,FALSE,FALSE,5.53674603,55.4961919,1.72910798,6.47547763,2.35302901,7.44957663,0.18608665,0.68120799,0.58388829,-3.09436454,0.04962205,0.65150762
Autoformer,720,720,TRUE,FALSE,FALSE,4.58122921,58.93668477,1.66849613,6.90915395,2.14038062,7.67702317,0.19291432,0.7537201,0.46337372,-4.75283013,0.05761466,0.67980516
Autoformer,6,1,TRUE,FALSE,TRUE,0.01905286,22.71725917,0.08344366,3.26342594,0.13803209,4.7662626,0.01102069,0.30418733,0.99905787,-0.1141709,0.00024565,0.03069421
Autoformer,6,12,TRUE,FALSE,TRUE,0.10292382,30.2251693,0.19325522,3.95064699,0.32081741,5.4977422,0.02482946,0.39707129,0.99491938,-0.4877434,0.00122558,0.07129443
Autoformer,6,24,TRUE,FALSE,TRUE,0.17973645,36.21624823,0.25582775,4.49454182,0.42395335,6.0179937,0.03410468,0.47761096,0.99049917,-0.78943637,0.0023608,0.09768875
Autoformer,6,96,TRUE,FALSE,TRUE,0.73574126,40.52538905,0.55110323,4.88667086,0.85775363,6.36595547,0.06942092,0.54471183,0.9622986,-1.06461054,0.00871304,0.19505921
Autoformer,6,192,TRUE,FALSE,TRUE,1.37965918,42.26388754,0.7900489,5.04681375,1.17458892,6.50106818,0.09907467,0.57399499,0.92564858,-1.29958871,0.0159547,0.27736041
Autoformer,6,336,TRUE,FALSE,TRUE,2.8952539,42.58745289,1.14405966,5.21056669,1.70154452,6.52590629,0.14309271,0.62250737,0.81775639,-1.5977062,0.03186925,0.44174674
Autoformer,6,720,TRUE,FALSE,TRUE,5.70901442,42.35727723,1.66959965,5.43351554,2.38935447,6.50824686,0.21800764,0.69699783,0.5362711,-2.26485984,0.07137976,0.69143337
Autoformer,12,1,TRUE,FALSE,TRUE,0.02156365,22.30022835,0.09058738,3.24987702,0.14684568,4.72231176,0.01247286,0.30796756,0.99893512,-0.09507607,0.00029429,0.03263251
Autoformer,12,12,TRUE,FALSE,TRUE,0.12034331,24.92671737,0.20889416,3.45528276,0.34690535,4.99266636,0.02657854,0.33150226,0.99406989,-0.22830085,0.00136847,0.07702514
Autoformer,12,24,TRUE,FALSE,TRUE,0.18866667,27.07595306,0.26291704,3.71479464,0.43435776,5.20345588,0.03481965,0.37804118,0.99008292,-0.33925669,0.0023911,0.09977023
Autoformer,12,96,TRUE,FALSE,TRUE,0.77937353,44.31974373,0.57266933,5.18576481,0.88282132,6.65730754,0.07178691,0.58955644,0.96018624,-1.26036707,0.00916386,0.20035669
Autoformer,12,192,TRUE,FALSE,TRUE,1.42548823,42.65824409,0.81146103,5.06080066,1.19393814,6.5313279,0.10250553,0.57273794,0.92355898,-1.32381423,0.01688259,0.28097349
Autoformer,12,336,TRUE,FALSE,TRUE,2.8581512,42.82127642,1.13364911,5.22296104,1.69060671,6.54379679,0.13960208,0.62249227,0.82129113,-1.61566158,0.03040238,0.43713889
Autoformer,12,720,TRUE,FALSE,TRUE,5.83040476,42.14101613,1.68070412,5.4095626,2.41462302,6.49161121,0.21747848,0.69100811,0.52994953,-2.25298153,0.07142002,0.69665009
Autoformer,24,1,TRUE,FALSE,TRUE,0.08024428,18.79779439,0.15852183,2.96074845,0.2832742,4.33564233,0.01895557,0.28094712,0.99605126,0.07498008,0.00090364,0.06283898
Autoformer,24,12,TRUE,FALSE,TRUE,0.10860702,25.97762788,0.2025075,3.5395071,0.32955578,5.09682527,0.02687047,0.34089242,0.99431015,-0.28276844,0.00136779,0.07546803
Autoformer,24,24,TRUE,FALSE,TRUE,0.21717559,27.10831158,0.28235853,3.72924151,0.46602103,5.20656428,0.03669482,0.38088407,0.98866766,-0.34365271,0.00260655,0.10654534
Autoformer,24,96,TRUE,FALSE,TRUE,0.82452208,46.52951037,0.5968107,5.41526355,0.908032,6.82125431,0.0745294,0.63295428,0.95809568,-1.37826624,0.00963639,0.20536159
Autoformer,24,192,TRUE,FALSE,TRUE,1.50283372,39.74212746,0.83965838,4.87580831,1.22590125,6.30413574,0.1049244,0.55199104,0.92009343,-1.17018575,0.01742327,0.28664598
Autoformer,24,336,TRUE,FALSE,TRUE,3.05182099,41.3917623,1.18468964,5.13101049,1.74694622,6.433643,0.14631754,0.61242426,0.81188789,-1.53558639,0.03286561,0.44814861
Autoformer,24,720,TRUE,FALSE,TRUE,5.98396206,43.23743662,1.70894158,5.52114734,2.44621372,6.57551797,0.21934159,0.71002537,0.52397127,-2.34746603,0.07221557,0.70154285
Autoformer,48,1,TRUE,FALSE,TRUE,0.13781655,20.22092579,0.22586679,3.06116697,0.3712365,4.49676837,0.02889097,0.28674473,0.99284205,0.00075798,0.00162827,0.08460467
Autoformer,48,12,TRUE,FALSE,TRUE,0.14534283,28.89607347,0.23666625,3.80415091,0.38123855,5.37550681,0.03092842,0.37143161,0.99248782,-0.43288171,0.00178897,0.08670922
Autoformer,48,24,TRUE,FALSE,TRUE,0.306748,29.08427034,0.33929262,3.89125266,0.55384839,5.39298344,0.04236354,0.3965474,0.98422265,-0.44772654,0.00343091,0.1257131
Autoformer,48,96,TRUE,FALSE,TRUE,0.78954947,37.60669966,0.60133964,4.68752604,0.88856596,6.13243016,0.07762796,0.51706436,0.95661464,-0.93093043,0.01008874,0.20978551
Autoformer,48,192,TRUE,FALSE,TRUE,1.56228435,39.5239051,0.85430354,4.87526715,1.24991369,6.28680404,0.10819431,0.55110252,0.90857383,-1.16902899,0.01828222,0.30879989
Autoformer,48,336,TRUE,FALSE,TRUE,3.3424499,43.04915138,1.2644217,5.27952461,1.82823682,6.56118521,0.15603472,0.6310838,0.79924569,-1.65258717,0.03624416,0.46192649
Autoformer,48,720,TRUE,FALSE,TRUE,6.28327465,42.91237467,1.75912368,5.51253481,2.50664616,6.55075375,0.22230485,0.70498371,0.51372045,-2.34195164,0.07357655,0.71031916
Autoformer,72,1,TRUE,FALSE,TRUE,0.16246034,20.1400304,0.24540189,3.09760624,0.40306368,4.48776452,0.02930579,0.29492606,0.99169466,0.00029018,0.00159919,0.09113365
Autoformer,72,12,TRUE,FALSE,TRUE,0.26721001,27.316656,0.32507423,3.69310977,0.51692361,5.22653384,0.04095653,0.3584656,0.98639242,-0.36069459,0.0029793,0.1166681
Autoformer,72,24,TRUE,FALSE,TRUE,0.50824386,28.01195628,0.45523426,3.7870956,0.71291226,5.29263226,0.05462819,0.38124208,0.97423395,-0.40068633,0.00541732,0.16059387
Autoformer,72,96,TRUE,FALSE,TRUE,0.89037579,47.12671715,0.64826518,5.45393438,0.94359726,6.86489018,0.08186835,0.62779382,0.95229002,-1.43128087,0.01082023,0.21949698
Autoformer,72,192,TRUE,FALSE,TRUE,1.80194604,40.05382178,0.93495542,4.93344162,1.34236586,6.32880888,0.11746565,0.55679928,0.89729859,-1.20949563,0.02087781,0.3262651
Autoformer,72,336,TRUE,FALSE,TRUE,3.47179556,42.64392916,1.28244209,5.23906672,1.86327553,6.53023194,0.15479842,0.61837525,0.79694979,-1.64320063,0.03614129,0.46420527
